time,,,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Name,Year,Month,Day,Eruption_Date,VEI,Lat_Eruption,Lon_Eruption,Lat_Dif,Lon_dif,Date_Dif
1980-05-14T14:08:16.380Z,5/14/1980,T14:08:16.380Z,46.21,-122.171,0.216,4.1,md,19,63,0.005394,0.21,uw,uw10081913,2016-07-24T21:28:31.540Z,"Mount St. Helens area, Washington",earthquake,0.588,0.47,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0113,0.0146,4
1980-05-14T10:45:00.790Z,5/14/1980,T10:45:00.790Z,46.2048,-122.1836667,1.576,3.6,md,16,55,0.005308,0.2,uw,uw10081833,2016-07-24T21:28:31.250Z,"Mount St. Helens area, Washington",earthquake,0.608,0.5,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0061,0.0019333,4
1980-05-14T09:43:51.730Z,5/14/1980,T09:43:51.730Z,46.203,-122.1861667,0.656,4.2,md,16,55,0.007538,0.31,uw,uw10081798,2016-07-24T21:28:30.950Z,"Mount St. Helens area, Washington",earthquake,0.856,0.64,0.1,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0043,0.0005667,4
1980-05-14T07:11:10.890Z,5/14/1980,T07:11:10.890Z,46.2032,-122.1813333,-0.884,3.4,md,17,55,0.004549,0.23,uw,uw10081758,2016-07-24T21:28:30.670Z,"Mount St. Helens area, Washington",earthquake,0.623,0.67,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0045,0.0042667,4
1980-05-14T07:07:36.100Z,5/14/1980,T07:07:36.100Z,46.2057,-122.1896667,1.066,3.6,md,18,41,0.009351,0.15,uw,uw10081733,2016-07-24T21:28:30.400Z,"Mount St. Helens area, Washington",earthquake,0.432,0.42,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0040667,4
1980-05-14T05:00:49.160Z,5/14/1980,T05:00:49.160Z,46.2023,-122.1933333,-0.742,3.9,md,17,55,0.01245,0.28,uw,uw10081703,2016-07-24T21:28:30.130Z,"Mount St. Helens area, Washington",earthquake,0.743,0.87,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0036,0.0077333,4
1980-05-14T03:25:56.620Z,5/14/1980,T03:25:56.620Z,46.2208,-122.1845,-1.274,3.5,md,15,64,0.01591,0.24,uw,uw10081673,2016-07-24T21:28:29.870Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0221,0.0011,4
1980-05-14T02:34:11.800Z,5/14/1980,T02:34:11.800Z,46.2095,-122.1881667,0.762,3.5,md,15,59,0.04966,0.26,uw,uw10081648,2016-07-24T21:28:29.590Z,"Mount St. Helens area, Washington",earthquake,0.854,1,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0108,0.0025667,4
1980-05-14T02:18:57.710Z,5/14/1980,T02:18:57.710Z,46.2128,-122.1765,0.166,4.6,md,22,63,0.006838,0.22,uw,uw10081608,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.617,0.53,0.1,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0141,0.0091,4
1980-05-13T18:51:48.410Z,5/13/1980,T18:51:48.410Z,46.1987,-122.1681667,-1.294,3.9,md,19,58,0.00922,0.24,uw,uw10081533,2016-07-24T21:28:28.190Z,"Mount St. Helens area, Washington",earthquake,0.022,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0,0.0174333,5
1980-05-13T11:12:12.890Z,5/13/1980,T11:12:12.890Z,46.1835,-122.194,3.988,4.1,md,19,51,0.02568,0.24,uw,uw10081483,2016-07-24T21:28:27.650Z,"Mount St. Helens area, Washington",earthquake,0.785,1.01,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0152,0.0084,5
1980-05-13T08:59:55.650Z,5/13/1980,T08:59:55.650Z,46.205,-122.1821667,0.218,3.9,md,17,44,0.004256,0.32,uw,uw10081438,2016-07-24T21:28:27.340Z,"Mount St. Helens area, Washington",earthquake,0.953,0.76,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0063,0.0034333,5
1980-05-13T02:01:00.470Z,5/13/1980,T02:01:00.470Z,46.2025,-122.1936667,-1.191,3.6,md,18,42,0.01262,0.44,uw,uw10081393,2016-07-24T21:28:26.560Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0038,0.0080667,5
1980-05-13T01:30:50.180Z,5/13/1980,T01:30:50.180Z,46.2165,-122.1733333,-1.162,4.4,md,19,65,0.01069,0.18,uw,uw10081358,2016-07-24T21:28:26.280Z,"Mount St. Helens area, Washington",earthquake,0.014,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0178,0.0122667,5
1980-05-13T01:29:13.550Z,5/13/1980,T01:29:13.550Z,46.2057,-122.1901667,0.398,3.1,md,18,41,0.009698,0.21,uw,uw10081338,2016-07-24T21:28:25.990Z,"Mount St. Helens area, Washington",earthquake,0.559,0.48,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0045667,5
1980-05-12T21:48:31.320Z,5/12/1980,T21:48:31.320Z,46.2058,-122.184,-1.333,3.5,md,19,40,0.005413,0.26,uw,uw10081318,2016-07-24T21:28:25.700Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0071,0.0016,6
1980-05-12T20:33:39.610Z,5/12/1980,T20:33:39.610Z,46.2117,-122.1755,-0.403,4.8,md,21,62,0.00569,0.14,uw,uw10081253,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.325,0.38,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.013,0.0101,6
1980-05-12T19:33:08.710Z,5/12/1980,T19:33:08.710Z,46.2072,-122.1861667,0.124,3.7,md,10,112,0.007013,0.22,uw,uw10081228,2016-07-24T21:28:25.070Z,"Mount St. Helens area, Washington",earthquake,0.955,0.65,0.09,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0085,0.0005667,6
1980-05-12T18:42:09.930Z,5/12/1980,T18:42:09.930Z,46.2108,-122.1701667,-1.126,4,md,18,63,0.006402,0.22,uw,uw10081218,2016-07-24T21:28:24.800Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0121,0.0154333,6
1980-05-12T17:24:11.700Z,5/12/1980,T17:24:11.700Z,46.2063,-122.1905,-1.323,4.1,md,17,55,0.00993,0.33,uw,uw10081208,2016-07-24T21:28:24.520Z,"Mount St. Helens area, Washington",earthquake,0.028,0.05,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0076,0.0049,6
1980-05-12T16:46:50.280Z,5/12/1980,T16:46:50.280Z,46.2028,-122.1815,0.536,4.3,md,17,62,0.004851,0.22,uw,uw10081188,2016-07-24T21:28:24.220Z,"Mount St. Helens area, Washington",earthquake,0.597,0.47,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0041,0.0041,6
1980-05-12T16:34:02.580Z,5/12/1980,T16:34:02.580Z,46.2155,-122.1733333,1.992,3.9,md,14,64,0.03817,0.33,uw,uw10081153,2016-07-24T21:28:23.930Z,"Mount St. Helens area, Washington",earthquake,1.135,1.47,0.11,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0168,0.0122667,6
1980-05-12T16:26:29.670Z,5/12/1980,T16:26:29.670Z,46.2092,-122.1773333,0.247,4.3,md,23,61,0.003262,0.18,uw,uw10081118,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.495,0.36,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0105,0.0082667,6
1980-05-12T16:25:23.910Z,5/12/1980,T16:25:23.910Z,46.2112,-122.1838333,-1.015,3.3,md,10,113,0.06773,0.17,uw,uw10081098,2016-07-24T21:28:22.660Z,"Mount St. Helens area, Washington",earthquake,0.213,0.36,0.14,4,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0125,0.0017667,6
1980-05-12T15:41:36.400Z,5/12/1980,T15:41:36.400Z,46.2033,-122.1853333,-0.313,3.8,md,19,40,0.006875,0.16,uw,uw10081068,2016-07-24T21:28:22.340Z,"Mount St. Helens area, Washington",earthquake,0.396,0.37,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0046,0.0002667,6
1980-05-12T12:11:25.270Z,5/12/1980,T12:11:25.270Z,46.2072,-122.1943333,-1.313,4.2,md,19,45,0.01264,0.16,uw,uw10081048,2016-07-24T21:28:22.030Z,"Mount St. Helens area, Washington",earthquake,0.014,0.02,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0085,0.0087333,6
1980-05-12T10:18:05.140Z,5/12/1980,T10:18:05.140Z,46.2058,-122.1865,-1.284,3.6,md,18,40,0.007148,0.31,uw,uw10081023,2016-07-24T21:28:21.240Z,"Mount St. Helens area, Washington",earthquake,0.028,0.05,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0071,0.0009,6
1980-05-12T08:08:45.630Z,5/12/1980,T08:08:45.630Z,46.1948,-122.197,-0.292,3.8,md,15,49,0.01826,0.22,uw,uw10081003,2016-07-24T21:28:20.900Z,"Mount St. Helens area, Washington",earthquake,0.58,0.59,0.14,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0039,0.0114,6
1980-05-12T05:24:36.040Z,5/12/1980,T05:24:36.040Z,46.2018,-122.1896667,-1.273,3.9,md,19,41,0.01023,0.24,uw,uw10080968,2016-07-24T21:28:20.600Z,"Mount St. Helens area, Washington",earthquake,0.58,0.8,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0031,0.0040667,6
1980-05-12T02:49:24.080Z,5/12/1980,T02:49:24.080Z,46.2085,-122.1918333,0.497,3.5,md,17,52,0.01113,0.18,uw,uw10080938,2016-07-24T21:28:20.330Z,"Mount St. Helens area, Washington",earthquake,0.509,0.42,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0098,0.0062333,6
1980-05-12T02:45:47.740Z,5/12/1980,T02:45:47.740Z,46.1978,-122.1868333,-1.313,3.5,md,16,74,0.01101,0.24,uw,uw10080908,2016-07-24T21:28:19.980Z,"Mount St. Helens area, Washington",earthquake,0.022,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0009,0.0012333,6
1980-05-12T00:05:29.410Z,5/12/1980,T00:05:29.410Z,46.2058,-122.1916667,-1.323,3.7,md,19,41,0.01074,0.18,uw,uw10080878,2016-07-24T21:28:19.620Z,"Mount St. Helens area, Washington",earthquake,0.014,0.02,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0071,0.0060667,6
1980-05-11T22:46:24.410Z,5/11/1980,T22:46:24.410Z,46.2067,-122.1913333,-0.223,4.3,md,24,44,0.01052,0.18,uw,uw10080838,2016-07-24T21:28:19.290Z,"Mount St. Helens area, Washington",earthquake,0.417,0.45,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.008,0.0057333,7
1980-05-11T20:42:06.310Z,5/11/1980,T20:42:06.310Z,46.2155,-122.1755,-1.323,3.9,md,18,64,0.009515,0.26,uw,uw10080803,2016-07-24T21:28:18.930Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0168,0.0101,7
1980-05-11T19:39:33.630Z,5/11/1980,T19:39:33.630Z,46.2007,-122.1818333,-0.544,3.9,md,18,57,0.006611,0.26,uw,uw10080773,2016-07-24T21:28:18.270Z,"Mount St. Helens area, Washington",earthquake,0.658,0.68,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.002,0.0037667,7
1980-05-11T15:00:52.180Z,5/11/1980,T15:00:52.180Z,46.1993,-122.1656667,-0.054,4,md,18,59,0.009904,0.25,uw,uw10080718,2016-07-24T21:28:17.230Z,"Mount St. Helens area, Washington",earthquake,0.61,0.55,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0006,0.0199333,7
1980-05-11T13:29:53.960Z,5/11/1980,T13:29:53.960Z,46.2105,-122.1803333,0.577,4.4,md,19,61,0.005335,0.16,uw,uw10080683,2016-07-24T21:28:16.940Z,"Mount St. Helens area, Washington",earthquake,0.431,0.33,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0118,0.0052667,7
1980-05-11T10:18:47.190Z,5/11/1980,T10:18:47.190Z,46.206,-122.1796667,-0.917,3.9,md,16,59,0.04132,0.15,uw,uw10080643,2016-07-24T21:28:16.630Z,"Mount St. Helens area, Washington",earthquake,0.382,0.53,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0073,0.0059333,7
1980-05-11T08:15:42.040Z,5/11/1980,T08:15:42.040Z,46.1905,-122.1811667,7.298,3.9,md,16,52,0.01588,0.57,uw,uw10080603,2016-07-24T21:28:15.990Z,"Mount St. Helens area, Washington",earthquake,2.207,2.98,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0082,0.0044333,7
1980-05-11T08:09:48.320Z,5/11/1980,T08:09:48.320Z,46.2035,-122.1846667,0.467,4.1,md,19,40,0.006383,0.23,uw,uw10080573,2016-07-24T21:28:15.690Z,"Mount St. Helens area, Washington",earthquake,0.594,0.49,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0048,0.0009333,7
1980-05-11T05:45:52.300Z,5/11/1980,T05:45:52.300Z,46.2127,-122.188,-0.283,3.9,md,17,60,0.01056,0.34,uw,uw10080543,2016-07-24T21:28:15.340Z,"Mount St. Helens area, Washington",earthquake,0.891,0.92,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.014,0.0024,7
1980-05-11T05:11:15.140Z,5/11/1980,T05:11:15.140Z,46.2083,-122.1913333,0.806,3.1,md,17,52,0.01076,0.18,uw,uw10080513,2016-07-24T21:28:15.080Z,"Mount St. Helens area, Washington",earthquake,0.523,0.4,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0096,0.0057333,7
1980-05-11T04:00:17.960Z,5/11/1980,T04:00:17.960Z,46.2112,-122.1791667,0.647,4.6,md,20,61,0.005561,0.19,uw,uw10080473,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.502,0.36,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0125,0.0064333,7
1980-05-11T03:03:12.940Z,5/11/1980,T03:03:12.940Z,46.2057,-122.181,0.497,3.5,md,18,40,0.003343,0.22,uw,uw10080433,2016-07-24T21:28:14.540Z,"Mount St. Helens area, Washington",earthquake,0.603,0.46,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0046,7
1980-05-11T01:19:29.430Z,5/11/1980,T01:19:29.430Z,46.2023,-122.1888333,1.617,4.1,md,19,41,0.009503,0.31,uw,uw10080388,2016-07-24T21:28:14.200Z,"Mount St. Helens area, Washington",earthquake,0.877,0.76,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0036,0.0032333,7
1980-05-11T00:45:59.430Z,5/11/1980,T00:45:59.430Z,46.2097,-122.1923333,1.037,3.1,md,18,57,0.01178,0.24,uw,uw10080363,2016-07-24T21:28:13.910Z,"Mount St. Helens area, Washington",earthquake,0.658,0.66,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.011,0.0067333,7
1980-05-10T20:25:52.010Z,5/10/1980,T20:25:52.010Z,46.2042,-122.1871667,-0.815,3.8,md,17,40,0.007827,0.17,uw,uw10080298,2016-07-24T21:28:13.570Z,"Mount St. Helens area, Washington",earthquake,0.439,0.5,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0055,0.0015667,8
1980-05-10T17:35:20.560Z,5/10/1980,T17:35:20.560Z,46.2068,-122.1913333,1.047,4.3,md,17,59,0.01054,0.16,uw,uw10080258,2016-07-24T21:28:12.420Z,"Mount St. Helens area, Washington",earthquake,0.502,0.46,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0081,0.0057333,8
1980-05-10T16:17:07.950Z,5/10/1980,T16:17:07.950Z,46.2027,-122.187,-0.795,3.6,md,19,41,0.008202,0.21,uw,uw10080198,2016-07-24T21:28:12.130Z,"Mount St. Helens area, Washington",earthquake,0.517,0.59,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.004,0.0014,8
1980-05-10T15:13:00.300Z,5/10/1980,T15:13:00.300Z,46.2115,-122.1931667,1.695,3.6,md,21,57,0.013,0.27,uw,uw10080138,2016-07-24T21:28:11.870Z,"Mount St. Helens area, Washington",earthquake,0.036,0.03,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0128,0.0075667,8
1980-05-10T13:21:43.070Z,5/10/1980,T13:21:43.070Z,46.2172,-122.1865,0.499,3.9,md,15,62,0.04377,0.28,uw,uw10080103,2016-07-24T21:28:11.610Z,"Mount St. Helens area, Washington",earthquake,1.179,1.59,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0185,0.0009,8
1980-05-10T12:31:47.590Z,5/10/1980,T12:31:47.590Z,46.2133,-122.1781667,0.242,4.5,md,14,114,0.00746,0.2,uw,uw10080018,2016-07-24T21:28:11.000Z,"Mount St. Helens area, Washington",earthquake,0.82,0.61,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0146,0.0074333,8
1980-05-10T11:15:54.850Z,5/10/1980,T11:15:54.850Z,46.2065,-122.1826667,-0.725,4,md,20,46,0.004512,0.22,uw,uw10079998,2016-07-24T21:28:10.700Z,"Mount St. Helens area, Washington",earthquake,0.526,0.56,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0078,0.0029333,8
1980-05-10T09:25:55.320Z,5/10/1980,T09:25:55.320Z,46.1803,-122.1191667,-1.187,4.1,md,16,104,0.04052,0.53,uw,uw10079983,2016-07-24T21:28:10.430Z,"Mount St. Helens area, Washington",earthquake,0.071,0.08,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0184,0.0664333,8
1980-05-10T05:50:03.940Z,5/10/1980,T05:50:03.940Z,46.2055,-122.19,-0.143,4.1,md,20,41,0.00959,0.24,uw,uw10079958,2016-07-24T21:28:10.150Z,"Mount St. Helens area, Washington",earthquake,0.595,0.52,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0068,0.0044,8
1980-05-10T01:14:10.580Z,5/10/1980,T01:14:10.580Z,46.204,-122.187,-0.273,4,md,17,40,0.007756,0.12,uw,uw10079928,2016-07-24T21:28:09.880Z,"Mount St. Helens area, Washington",earthquake,0.283,0.28,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0053,0.0014,8
1980-05-09T21:29:35.600Z,5/9/1980,T21:29:35.600Z,46.2008,-122.1808333,-1.234,4,md,18,57,0.006084,0.31,uw,uw10079873,2016-07-24T21:28:09.120Z,"Mount St. Helens area, Washington",earthquake,0.042,0.05,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0021,0.0047667,9
1980-05-09T19:04:21.080Z,5/9/1980,T19:04:21.080Z,46.2007,-122.1865,-1.263,3.7,md,15,58,0.008918,0.16,uw,uw10079843,2016-07-24T21:28:08.820Z,"Mount St. Helens area, Washington",earthquake,0.022,0.03,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.002,0.0009,9
1980-05-09T18:26:20.910Z,5/9/1980,T18:26:20.910Z,46.2058,-122.1736667,-0.098,3.7,md,17,88,0.06087,0.27,uw,uw10079813,2016-07-24T21:28:08.540Z,"Mount St. Helens area, Washington",earthquake,0.822,0.89,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0071,0.0119333,9
1980-05-09T18:06:26.540Z,5/9/1980,T18:06:26.540Z,46.214,-122.1745,0.017,4.6,md,23,63,0.00809,0.19,uw,uw10079798,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.028,0.02,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0153,0.0111,9
1980-05-09T16:38:09.020Z,5/9/1980,T16:38:09.020Z,46.2122,-122.1905,1.465,3.6,md,16,64,0.03693,0.27,uw,uw10079773,2016-07-24T21:28:07.580Z,"Mount St. Helens area, Washington",earthquake,0.854,1.33,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0135,0.0049,9
1980-05-09T14:10:37.270Z,5/9/1980,T14:10:37.270Z,46.2067,-122.1816667,0.367,4,md,17,50,0.003848,0.21,uw,uw10079738,2016-07-24T21:28:07.030Z,"Mount St. Helens area, Washington",earthquake,0.606,0.45,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.008,0.0039333,9
1980-05-09T08:32:30.400Z,5/9/1980,T08:32:30.400Z,46.2048,-122.1938333,-0.873,3.8,md,16,61,0.01229,0.21,uw,uw10079713,2016-07-24T21:28:06.450Z,"Mount St. Helens area, Washington",earthquake,0.545,0.66,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0061,0.0082333,9
1980-05-09T08:19:38.890Z,5/9/1980,T08:19:38.890Z,46.2072,-122.1886667,0.737,3.8,md,20,47,0.008729,0.2,uw,uw10079678,2016-07-24T21:28:06.060Z,"Mount St. Helens area, Washington",earthquake,0.51,0.42,0.1,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0085,0.0030667,9
1980-05-09T07:01:01.110Z,5/9/1980,T07:01:01.110Z,46.2158,-122.1736667,-1.346,4.7,md,25,63,0.009993,0.2,uw,uw10079638,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0171,0.0119333,9
1980-05-09T06:59:08.860Z,5/9/1980,T06:59:08.860Z,46.2132,-122.193,0.892,3.6,md,21,61,0.05933,0.26,uw,uw10079618,2016-07-24T21:28:05.010Z,"Mount St. Helens area, Washington",earthquake,0.901,0.91,0.11,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0145,0.0074,9
1980-05-09T04:31:58.010Z,5/9/1980,T04:31:58.010Z,46.2035,-122.1793333,-0.444,4,md,19,54,0.00331,0.2,uw,uw10079588,2016-07-24T21:28:04.730Z,"Mount St. Helens area, Washington",earthquake,0.504,0.46,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0048,0.0062667,9
1980-05-09T00:55:02.360Z,5/9/1980,T00:55:02.360Z,46.2005,-122.1871667,-0.063,4,md,19,53,0.00939,0.24,uw,uw10079553,2016-07-24T21:28:04.410Z,"Mount St. Helens area, Washington",earthquake,0.597,0.54,0.1,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0018,0.0015667,9
1980-05-08T22:13:05.820Z,5/8/1980,T22:13:05.820Z,46.21,-122.1951667,-0.174,3.9,md,18,56,,0.31,uw,uw10079458,2016-07-24T21:28:03.270Z,"Mount St. Helens area, Washington",earthquake,0.856,0.82,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0113,0.0095667,10
1980-05-08T19:27:30.110Z,5/8/1980,T19:27:30.110Z,46.2045,-122.1813333,0.854,3.9,md,17,44,0.003862,0.26,uw,uw10079398,2016-07-24T21:28:02.810Z,"Mount St. Helens area, Washington",earthquake,0.766,0.6,0.1,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0058,0.0042667,10
1980-05-08T15:31:48.800Z,5/8/1980,T15:31:48.800Z,46.2072,-122.1898333,-0.821,3.9,md,14,70,0.009533,0.31,uw,uw10079363,2016-07-24T21:28:02.190Z,"Mount St. Helens area, Washington",earthquake,0.821,1.06,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0085,0.0042333,10
1980-05-08T12:38:04.940Z,5/8/1980,T12:38:04.940Z,46.2062,-122.1913333,-0.973,3.9,md,19,54,0.0105,0.21,uw,uw10079328,2016-07-24T21:28:01.910Z,"Mount St. Helens area, Washington",earthquake,0.502,0.65,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0075,0.0057333,10
1980-05-08T10:05:38.070Z,5/8/1980,T10:05:38.070Z,46.206,-122.193,-0.675,4.3,md,14,62,0.06578,0.16,uw,uw10079303,2016-07-24T21:28:01.650Z,"Mount St. Helens area, Washington",earthquake,0.022,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0073,0.0074,10
1980-05-08T09:03:39.930Z,5/8/1980,T09:03:39.930Z,46.2142,-122.1791667,0.018,4.6,md,23,62,0.008423,0.2,uw,uw10079238,2016-07-24T21:28:01.010Z,"Mount St. Helens area, Washington",earthquake,0.538,0.46,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0155,0.0064333,10
